file name,filetype (extension),size,drive letter,filepath
{d6b67af7-27d8-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,17993564,E,{d6b67af7-27d8-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{d9b1295f-36f0-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,10915676,E,{d9b1295f-36f0-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e40e2991-2077-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,26916945,E,{e40e2991-2077-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e564e9d9-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9867100,E,{e564e9d9-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e564ea46-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,16127098,E,{e564ea46-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e564f942-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,24547164,E,{e564f942-3d51-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e92ae04a-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,11272192,E,{e92ae04a-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e92ae719-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,16137584,E,{e92ae719-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e92af5bb-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,17920163,E,{e92af5bb-3deb-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e996f546-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,55605985,E,{e996f546-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e996fb8e-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,16137584,E,{e996fb8e-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{e99706e4-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,34141634,E,{e99706e4-3545-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ebf29df4-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,18989711,E,{ebf29df4-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ebf2a9a9-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,19723714,E,{ebf2a9a9-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ebf2bbec-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,46514831,E,{ebf2bbec-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ebf2c1e4-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,18004049,E,{ebf2c1e4-2d97-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ef0997ac-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,10684989,E,{ef0997ac-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ef099cc1-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,16169041,E,{ef099cc1-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{ef09aaed-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,35148267,E,{ef09aaed-4036-11ef-b27c-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f04172b8-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,16336814,E,{f04172b8-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f04178f6-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9206497,E,{f04178f6-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f0418647-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,25396510,E,{f0418647-28aa-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f0f422c9-1f23-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,41366323,E,{f0f422c9-1f23-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f196c241-210b-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,7654604,E,{f196c241-210b-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f196c865-210b-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,17060331,E,{f196c865-210b-11ef-b27a-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b91c0b-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9762242,E,{f7b91c0b-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b91f06-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,12006195,E,{f7b91f06-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b925a2-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9720299,E,{f7b925a2-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b92875-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9699328,E,{f7b92875-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b92c21-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9720299,E,{f7b92c21-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b92f0f-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9699328,E,{f7b92f0f-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b931bc-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9762242,E,{f7b931bc-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b93476-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9730785,E,{f7b93476-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b93721-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9793699,E,{f7b93721-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b939d4-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9762242,E,{f7b939d4-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b93cd7-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9762242,E,{f7b93cd7-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
{f7b940a0-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752},,9814671,E,{f7b940a0-3ab8-11ef-b27b-000c290903fd}{3808876b-c176-4e48-b7ae-04046e6cc752}
DFSR,,39940259,E,DFSR
SimilarityTable_2,,1111490,E,SimilarityTable_2
database_726C_DFD5_6CDF_91E9,,38818283,E,database_726C_DFD5_6CDF_91E9
dfsr.db,db,2097152,E,dfsr.db
dfsr.jfm,jfm,16384,E,dfsr.jfm
fsr.chk,chk,8192,E,fsr.chk
fsr.log,log,5242880,E,fsr.log
fsr00105.log,log,5242880,E,fsr00105.log
fsr00106.log,log,5242880,E,fsr00106.log
fsr00107.log,log,5242880,E,fsr00107.log
fsrres00001.jrs,jrs,5242880,E,fsrres00001.jrs
fsrres00002.jrs,jrs,5242880,E,fsrres00002.jrs
Replica_FAE63CAC-1E99-4B31-AB35-CC1EC80D1093.XML,XML,2283,E,Replica_FAE63CAC-1E99-4B31-AB35-CC1EC80D1093.XML
Chkdsk20170724174439.log,log,5120,E,Chkdsk20170724174439.log
System,,773765201,E,System
scripts,,369530,E,scripts
DiskInventory.txt,txt,364963,E,DiskInventory.txt
inventory.old,old,3758,E,inventory.old
Profiles,,2055208,E,Profiles
TeacherMan,,7137,E,TeacherMan
My Ed BC.lnk,lnk,2099,E,My Ed BC.lnk
Student Applications.lnk,lnk,2795,E,Student Applications.lnk
StudentMan.v6,v6,288552,E,StudentMan.v6
NTUSER.MAN,MAN,262144,E,NTUSER.MAN
Websites,,9021,E,Websites
ResourceMan.V6,V6,350023,E,ResourceMan.V6
NTUSER.MAN,MAN,262144,E,NTUSER.MAN
NTUSER.MAN.LOG1,LOG1,66560,E,NTUSER.MAN.LOG1
Websites,,3768,E,Websites
LibraryMan.V6,V6,1047562,E,LibraryMan.V6
NTUSER.MAN,MAN,262144,E,NTUSER.MAN
FollettRemote.exe,exe,782336,E,FollettRemote.exe
Google Chrome.lnk,lnk,2211,E,Google Chrome.lnk
FSAMan.V6,V6,332134,E,FSAMan.V6
NTUSER.MAN,MAN,262144,E,NTUSER.MAN
NTUSER.MAN.LOG1,LOG1,66560,E,NTUSER.MAN.LOG1
Kurzweil 3000.lnk,lnk,1884,E,Kurzweil 3000.lnk
Google Chrome.lnk,lnk,2211,E,Google Chrome.lnk
Websites,,1566,E,Websites
Simple Programs,,6963,E,Simple Programs
EA Kids.lnk,lnk,2263,E,EA Kids.lnk
Tux Math.lnk,lnk,1505,E,Tux Math.lnk
LEGO Digital Designer.lnk,lnk,1792,E,LEGO Digital Designer.lnk
Notepad++.lnk,lnk,1853,E,Notepad++.lnk
Paint.lnk,lnk,1433,E,Paint.lnk
Return of The Incredible Machine.lnk,lnk,1638,E,Return of The Incredible Machine.lnk
MS Office 2010,,771342991,E,MS Office 2010
README.HTM,HTM,1945,E,README.HTM
setup.exe,exe,1101004,E,setup.exe
Word.en-us,en-us,45623541,E,Word.en-us
setup.xml,xml,2426,E,setup.xml
WordLR.cab,cab,43799019,E,WordLR.cab
WordMUI.msi,msi,1824522,E,WordMUI.msi
Updates,,5672796,E,Updates
gvsd2010.MSP,MSP,5672796,E,gvsd2010.MSP
Rosebud.en-us,en-us,1614807,E,Rosebud.en-us
RbudLR.cab,cab,1562378,E,RbudLR.cab
RosebudMUI.msi,msi,50688,E,RosebudMUI.msi
Publisher.en-us,en-us,11765022,E,Publisher.en-us
PublisherMUI.msi,msi,1814036,E,PublisherMUI.msi
PublisherMUI.xml,xml,1454,E,PublisherMUI.xml
PubLR.cab,cab,9950986,E,PubLR.cab
ProPlus.WW,WW,406868459,E,ProPlus.WW
Office64WW.msi,msi,3030384,E,Office64WW.msi
Office64WW.xml,xml,4689,E,Office64WW.xml
ose.exe,exe,149350,E,ose.exe
osetup.dll,dll,5788139,E,osetup.dll
OWOW64WW.cab,cab,23865589,E,OWOW64WW.cab
PidGenX.dll,dll,1247805,E,PidGenX.dll
pkeyconfig-office.xrm-ms,xrm-ms,715837,E,pkeyconfig-office.xrm-ms
ProPlusWW.msi,msi,24809308,E,ProPlusWW.msi
ProPlusWW.xml,xml,17254,E,ProPlusWW.xml
ProPsWW.cab,cab,149275279,E,ProPsWW.cab
ProPsWW2.cab,cab,197929205,E,ProPsWW2.cab
Proofing.en-us,en-us,47206891,E,Proofing.en-us
Proofing.msi,msi,650240,E,Proofing.msi
setup.xml,xml,5888,E,setup.xml
Proof.fr,fr,21118320,E,Proof.fr
Proof.es,es,13851688,E,Proof.es
PowerPoint.en-us,en-us,72792145,E,PowerPoint.en-us
PowerPointMUI.msi,msi,1803550,E,PowerPointMUI.msi
PowerPointMUI.xml,xml,1556,E,PowerPointMUI.xml
PptLR.cab,cab,70988595,E,PptLR.cab
Outlook.en-us,en-us,16934502,E,Outlook.en-us
OutlkLR.cab,cab,14816378,E,OutlkLR.cab
OutlookMUI.msi,msi,2118123,E,OutlookMUI.msi
OutlookMUI.xml,xml,3184,E,OutlookMUI.xml
OneNote.en-us,en-us,19251855,E,OneNote.en-us
OneNoteMUI.msi,msi,1803550,E,OneNoteMUI.msi
OneNoteMUI.xml,xml,1607,E,OneNoteMUI.xml
OnoteLR.cab,cab,17448304,E,OnoteLR.cab
Office64.en-us,en-us,2506096,E,Office64.en-us
Office64MUI.msi,msi,653824,E,Office64MUI.msi
Office64MUI.xml,xml,1484,E,Office64MUI.xml
Office64MUISet.msi,msi,650240,E,Office64MUISet.msi
OWOW64LR.cab,cab,1195376,E,OWOW64LR.cab
Office.en-us,en-us,21380464,E,Office.en-us
branding.xml,xml,596336,E,branding.xml
DW20.EXE,EXE,838533,E,DW20.EXE
dwdcw20.dll,dll,526172,E,dwdcw20.dll
dwtrig20.exe,exe,519587,E,dwtrig20.exe
Microsoft.VC90.CRT.manifest,manifest,1853,E,Microsoft.VC90.CRT.manifest
msvcr90.dll,dll,655872,E,msvcr90.dll
OfficeLR.cab,cab,14313062,E,OfficeLR.cab
OfficeMUI.msi,msi,2862612,E,OfficeMUI.msi
OfficeMUI.xml,xml,5662,E,OfficeMUI.xml
OfficeMUISet.msi,msi,650240,E,OfficeMUISet.msi
osetupui.dll,dll,191877,E,osetupui.dll
pss10r.chm,chm,27197,E,pss10r.chm
setup.chm,chm,67194,E,setup.chm
setup.xml,xml,9594,E,setup.xml
ShellUI.MST,MST,3584,E,ShellUI.MST
InfoPath.en-us,en-us,18119393,E,InfoPath.en-us
InfLR.cab,cab,15707668,E,InfLR.cab
InfoPathMUI.msi,msi,2411724,E,InfoPathMUI.msi
InfoPathMUI.xml,xml,1228,E,InfoPathMUI.xml
Groove.en-us,en-us,5903482,E,Groove.en-us
GrooveLR.cab,cab,4099932,E,GrooveLR.cab
GrooveMUI.msi,msi,1803550,E,GrooveMUI.msi
Excel.en-us,en-us,18685624,E,Excel.en-us
ExcelLR.cab,cab,16882073,E,ExcelLR.cab
ExcelMUI.msi,msi,1803550,E,ExcelMUI.msi
ExcelMUI.xml,xml,1566,E,ExcelMUI.xml
Catalog,,3282042,E,Catalog
Admin,,41544581,E,Admin
access14.opax,opax,61122,E,access14.opax
excel14.opax,opax,197642,E,excel14.opax
inf14.opax,opax,74209,E,inf14.opax
oct.dll,dll,3156213,E,oct.dll
octca.dll,dll,86876,E,octca.dll
office14.opax,opax,1153433,E,office14.opax
onent14.opax,opax,115159,E,onent14.opax
outlk14.opax,opax,568739,E,outlk14.opax
ppt14.opax,opax,155320,E,ppt14.opax
proj14.opax,opax,234618,E,proj14.opax
pub14.opax,opax,34488,E,pub14.opax
spd14.opax,opax,20408,E,spd14.opax
spw14.opax,opax,9635,E,spw14.opax
visio14.opax,opax,94177,E,visio14.opax
word14.opax,opax,366028,E,word14.opax
zh-tw,,2327838,E,zh-tw
zh-cn,,2327838,E,zh-cn
ru-ru,,3544186,E,ru-ru
pt-br,,3607101,E,pt-br
ko-kr,,2610954,E,ko-kr
ja-jp,,2631925,E,ja-jp
it-it,,3732930,E,it-it
fr-fr,,3701473,E,fr-fr
es-es,,3670016,E,es-es
en-us,,3313500,E,en-us
AccessMUISet.msi,msi,650240,E,AccessMUISet.msi
setup.xml,xml,2621,E,setup.xml
StaffHome,,104560978821,E,StaffHome
yhebert,,8011120,E,yhebert
Pictures,,2967470,E,Pictures
car picture 1.jpg,jpg,489359,E,car picture 1.jpg
car picture.jpg,jpg,2422210,E,car picture.jpg
Thumbs.db,db,55296,E,Thumbs.db
Downloads,,211271,E,Downloads
Boxing Survey Feb 7 2024.docx,docx,38205,E,Boxing Survey Feb 7 2024.docx
Thumbs.db,db,171520,E,Thumbs.db
Documents,,1845493,E,Documents
2021 COOL  SUB NOTES..docx,docx,590397,E,2021 COOL  SUB NOTES..docx
2022  NOTES.docx,docx,154081,E,2022  NOTES.docx
OCRInterface.log,log,2744,E,OCRInterface.log
PowerShell_transcript.W02STAFT01.LHXcuQf2.20201119083503.txt,txt,2314,E,PowerShell_transcript.W02STAFT01.LHXcuQf2.20201119083503.txt
PowerShell_transcript.W02STAFT05.j6ow7g3h.20221117125152.txt,txt,2826,E,PowerShell_transcript.W02STAFT05.j6ow7g3h.20221117125152.txt
Thumbs.db,db,176640,E,Thumbs.db
SMART Notebook,,97310,E,SMART Notebook
custom.4kPresenter.xml,xml,4433,E,custom.4kPresenter.xml
SMART Notebook Document Writer.XPSFileConverter.exe.log,log,1853,E,SMART Notebook Document Writer.XPSFileConverter.exe.log
SMART Notebook Document Writer.XPSFileConverter.exe.page.0.log,log,1976,E,SMART Notebook Document Writer.XPSFileConverter.exe.page.0.log
SMART Notebook Document Writer.XPSFileConverter.exe.page.1.log,log,1976,E,SMART Notebook Document Writer.XPSFileConverter.exe.page.1.log
SMART Notebook Document Writer.XPSFileConverter.exe.page.2.log,log,1976,E,SMART Notebook Document Writer.XPSFileConverter.exe.page.2.log
SMART Notebook Document Writer.XPSFileConverter.exe.page.3.log,log,1976,E,SMART Notebook Document Writer.XPSFileConverter.exe.page.3.log
KESI,,99829,E,KESI
AutoRecover,,718336,E,AutoRecover
AutoRecovery save of Document1.asd,asd,23552,E,AutoRecovery save of Document1.asd
My Ed BC.lnk,lnk,2099,E,My Ed BC.lnk
Sean - Chrome.lnk,lnk,2170,E,Sean - Chrome.lnk
This School's Apps.lnk,lnk,2426,E,This School's Apps.lnk
Thumbs.db,db,2956984,E,Thumbs.db
Win.docx,docx,12359,E,Win.docx
vabel,,38052823,E,vabel
Downloads,,24180162,E,Downloads
2019 South Park Auction Donation.docx,docx,362434,E,2019 South Park Auction Donation.docx
37925014740-671415571-ticket (1).pdf,pdf,37928,E,37925014740-671415571-ticket (1).pdf
37925014740-671415571-ticket.pdf,pdf,37918,E,37925014740-671415571-ticket.pdf
Broker.pdf,pdf,66201,E,Broker.pdf
Coupons2.pdf,pdf,470681,E,Coupons2.pdf
Gift Certificate (1).pdf,pdf,120913,E,Gift Certificate (1).pdf
Gift Certificate.pdf,pdf,120913,E,Gift Certificate.pdf
South Park Family Gift Certificates.pdf,pdf,2506096,E,South Park Family Gift Certificates.pdf
South Park Family School Auction Gala May 2019.pdf,pdf,236042,E,South Park Family School Auction Gala May 2019.pdf
Southpark Family School_2Play_May 16.pdf,pdf,212490,E,Southpark Family School_2Play_May 16.pdf
Thumbs.db,db,476672,E,Thumbs.db
YEAR END REVIEW OF IEP (1).docx,docx,2443182,E,YEAR END REVIEW OF IEP (1).docx
YEAR END REVIEW OF IEP (2).docx,docx,2443182,E,YEAR END REVIEW OF IEP (2).docx
YEAR END REVIEW OF IEP (3).docx,docx,2443182,E,YEAR END REVIEW OF IEP (3).docx
YEAR END REVIEW OF IEP (4).docx,docx,2443182,E,YEAR END REVIEW OF IEP (4).docx
YEAR END REVIEW OF IEP (5).docx,docx,2443182,E,YEAR END REVIEW OF IEP (5).docx
YEAR END REVIEW OF IEP (6).docx,docx,2443182,E,YEAR END REVIEW OF IEP (6).docx
YEAR END REVIEW OF IEP (7).docx,docx,2443182,E,YEAR END REVIEW OF IEP (7).docx
YEAR END REVIEW OF IEP.docx,docx,2443182,E,YEAR END REVIEW OF IEP.docx
Documents,,8975810,E,Documents
Interview_22.docx,docx,14919,E,Interview_22.docx
"Sub notes SEptember 23, 2019.docx",docx,3313500,E,"Sub notes SEptember 23, 2019.docx"
sub notes.docx,docx,3313500,E,sub notes.docx
Subnotes.docx,docx,2338324,E,Subnotes.docx
Doc.for Des.docx,docx,2443182,E,Doc.for Des.docx
file by vera.docx,docx,2443182,E,file by vera.docx
Google Chrome.lnk,lnk,2160,E,Google Chrome.lnk
This School's Apps.lnk,lnk,2437,E,This School's Apps.lnk
TMCCREESH,,27520002949,E,TMCCREESH
BevSchedule.docx,docx,32706,E,BevSchedule.docx
Devon Stoffer School BAsed Elopment Plan.docx,docx,36659,E,Devon Stoffer School BAsed Elopment Plan.docx
Divisions and Macaulay Beliefs.docx,docx,14120,E,Divisions and Macaulay Beliefs.docx
DS.jpg,jpg,1719664,E,DS.jpg
ELG Grant ApplicationMacaulay .docx,docx,45076,E,ELG Grant ApplicationMacaulay .docx
Feb.COL Assembly.docx,docx,47544,E,Feb.COL Assembly.docx
Kat and Joe.docx,docx,30658,E,Kat and Joe.docx
KNWorrisome-Behaviour-Assessment-Fillable.pdf,pdf,182743,E,KNWorrisome-Behaviour-Assessment-Fillable.pdf
Learning Updates Summary.pdf,pdf,631326,E,Learning Updates Summary.pdf
Macaulay Class Building _2017.docx,docx,1740636,E,Macaulay Class Building _2017.docx
Mar 4-15.docx,docx,53923,E,Mar 4-15.docx
MD.jpg,jpg,2264924,E,MD.jpg
My Academic GrowthTerm2.docx,docx,26695,E,My Academic GrowthTerm2.docx
My Academic GrowthTerm22018.docx,docx,28231,E,My Academic GrowthTerm22018.docx
Nadal.jpg,jpg,35604,E,Nadal.jpg
pe order.docx,docx,250900,E,pe order.docx
PETIMETABLE.docx,docx,34631,E,PETIMETABLE.docx
School Life and Learning Questionnaire.docx,docx,29992,E,School Life and Learning Questionnaire.docx
School-Based Behaviour Response Plan Sign Off Sheet - fillable.docx,docx,29040,E,School-Based Behaviour Response Plan Sign Off Sheet - fillable.docx
SD41_Share_Fostering Resilience Final (2) (1).pdf,pdf,83875,E,SD41_Share_Fostering Resilience Final (2) (1).pdf
SEL Handout.pdf,pdf,1876951,E,SEL Handout.pdf
ShareSR Overview Inq Cohort (1).pdf,pdf,107571,E,ShareSR Overview Inq Cohort (1).pdf
ShareSR Overview Inq Cohort.pdf,pdf,107571,E,ShareSR Overview Inq Cohort.pdf
SRL - October 2%2c 2015.pdf,pdf,2569011,E,SRL - October 2%2c 2015.pdf
SRL November 13%2c 2015.pdf,pdf,6585057,E,SRL November 13%2c 2015.pdf
Staff UpdateFeb22-26.docx,docx,2348810,E,Staff UpdateFeb22-26.docx
TheHeartofLearningandTeaching.pdf,pdf,7748976,E,TheHeartofLearningandTeaching.pdf
Thumbs.db,db,49152,E,Thumbs.db
WelcometoKletter.docx,docx,38696,E,WelcometoKletter.docx
X-C Waiver.pdf,pdf,173557,E,X-C Waiver.pdf
Pictures,,10622074,E,Pictures
advanced-mandala-coloring-pages-obiektykonferencyjne-coloring-sheets.jpg,jpg,59402,E,advanced-mandala-coloring-pages-obiektykonferencyjne-coloring-sheets.jpg
anja.jpg,jpg,476702,E,anja.jpg
Bernese-Mountain-Dog-On-White-01.jpg,jpg,30269,E,Bernese-Mountain-Dog-On-White-01.jpg
best-25-mandala-coloring-pages-ideas-on-pinterest-with.jpg,jpg,104888,E,best-25-mandala-coloring-pages-ideas-on-pinterest-with.jpg
breton.jpg,jpg,2453667,E,breton.jpg
candice.jpg,jpg,1289748,E,candice.jpg
dayna.jpg,jpg,171304,E,dayna.jpg
Helena.jpg,jpg,48506,E,Helena.jpg
IMG_0560.jpg,jpg,330987,E,IMG_0560.jpg
IMG_0561.jpg,jpg,250081,E,IMG_0561.jpg
jchild.jpg,jpg,871086,E,jchild.jpg
Kate.jpg,jpg,398970,E,Kate.jpg
lara.jpg,jpg,1635778,E,lara.jpg
maura.jpg,jpg,219463,E,maura.jpg
mom-579bef0b3df78c327690f12a.jpg,jpg,34611,E,mom-579bef0b3df78c327690f12a.jpg
owl-mandala-free-coloring-page-by-thaneeya.jpg,jpg,123750,E,owl-mandala-free-coloring-page-by-thaneeya.jpg
rebecca.jpg,jpg,1111490,E,rebecca.jpg
steph.jpg,jpg,379494,E,steph.jpg
Thumbs.db,db,117248,E,Thumbs.db
Screenshots,,507617,E,Screenshots
Screenshot (1).png,png,170618,E,Screenshot (1).png
Screenshot (2).png,png,55930,E,Screenshot (2).png
Screenshot (3).png,png,244316,E,Screenshot (3).png
Outlook2010,,45076,E,Outlook2010
998412d2275bec4c8cb6a7b06f8f8f6b - Autodiscover.xml,xml,7004,E,998412d2275bec4c8cb6a7b06f8f8f6b - Autodiscover.xml
b37a9badf592514fa177aaeabf8adf82 - Autodiscover.xml,xml,9850,E,b37a9badf592514fa177aaeabf8adf82 - Autodiscover.xml
bf42bceb21dbb74090900d727c2373ef - Autodiscover.xml,xml,9062,E,bf42bceb21dbb74090900d727c2373ef - Autodiscover.xml
c7c8a78d0debe1429c28b183abd33009 - Autodiscover.xml,xml,9308,E,c7c8a78d0debe1429c28b183abd33009 - Autodiscover.xml
Music,,2232,E,Music
Videos - Shortcut.lnk,lnk,1730,E,Videos - Shortcut.lnk
Downloads,,1245540515,E,Downloads
02 - French calendar pack.pdf,pdf,937472,E,02 - French calendar pack.pdf
03 - French classroom labels.pdf,pdf,2631925,E,03 - French classroom labels.pdf
05 - French schedule cards.pdf,pdf,2422210,E,05 - French schedule cards.pdf
05 June 2020 - Superintendent Letter to Families (1).pdf,pdf,275230,E,05 June 2020 - Superintendent Letter to Families (1).pdf
05 June 2020 - Superintendent Letter to Families.pdf,pdf,275230,E,05 June 2020 - Superintendent Letter to Families.pdf
06 - French birthday posters.pdf,pdf,831180,E,06 - French birthday posters.pdf
07 - French - Colour posters.pdf,pdf,770539,E,07 - French - Colour posters.pdf
08 - French alphabet posters and word wall headers.pdf,pdf,3554672,E,08 - French alphabet posters and word wall headers.pdf
1 -200_chart.doc,doc,40448,E,1 -200_chart.doc
100-Subitizing-Slides-Set-1-and-Challenge-1-Copy.pptx,pptx,278784,E,100-Subitizing-Slides-Set-1-and-Challenge-1-Copy.pptx
100chart (1).doc,doc,44544,E,100chart (1).doc
100chart.doc,doc,44544,E,100chart.doc
105S80.CSV,CSV,1054,E,105S80.CSV
13 December  STAFF Notes Staff Meeting Agenda 2017 18 ADMIN.doc,doc,81408,E,13 December  STAFF Notes Staff Meeting Agenda 2017 18 ADMIN.doc
14 - French classroom expectation posters.pdf,pdf,2076180,E,14 - French classroom expectation posters.pdf
1475_001.pdf,pdf,466984,E,1475_001.pdf
16 - French numbers 0-20 - Les nombres 0-20.pdf,pdf,770375,E,16 - French numbers 0-20 - Les nombres 0-20.pdf
2017 Seniority Memo.pdf,pdf,30136,E,2017 Seniority Memo.pdf
2021 02 05 Equity Scan - Letter to Parents and Guardians.pdf,pdf,508221,E,2021 02 05 Equity Scan - Letter to Parents and Guardians.pdf
22-Rift-Zone-Jr.pdf,pdf,372910,E,22-Rift-Zone-Jr.pdf
2586 Eastdowne Allowances Tim and Lisa.docx,docx,13291,E,2586 Eastdowne Allowances Tim and Lisa.docx
2586 Eastdowne Broom Closet Elevation.pdf,pdf,95989,E,2586 Eastdowne Broom Closet Elevation.pdf
2586 Eastdowne Kitchen Warranty and Payment Schedule Tim and Lisa.doc,doc,30208,E,2586 Eastdowne Kitchen Warranty and Payment Schedule Tim and Lisa.doc
